0.249230,0.499244,0.500637,0.500672,0.502141,0.498554,0.498331,0.499512,0.497785,0.499996,0.499795,0.500987,0.498454,0.497838,0.497621,0.500132,0.500048,0.499251,0.500567,0.499399,0.499988,0.500003,0.499011,0.499193,0.498156,0.498377,0.500502,0.498645,0.499697,0.500473,0.500717,0.500269,0.499371,0.498939,0.500173,0.499783,0.501265,0.500570,0.498172,0.498754,0.499187,0.498938,0.499954,0.497745,0.500313,0.499315,0.497788,0.498404,0.499776,0.498928,0.499136,0.500237,0.500073,0.500311,0.499694,0.500773,0.498541,0.497744,0.498720,0.498988,0.499771,0.499450,0.498871,0.250848,
0.499231,0.997470,0.997989,0.998685,0.998498,0.999109,0.998186,0.998159,0.996899,1.000046,0.999327,1.000083,0.999120,0.998242,0.996542,1.000044,1.000984,1.001136,1.001158,0.999175,1.000111,0.998855,0.996898,0.999331,0.998113,0.995822,0.997213,0.997443,0.999379,0.998444,0.999901,1.000554,1.001358,0.997828,0.997799,0.997429,1.000279,1.001063,0.997137,0.997718,0.999240,0.998630,0.998880,0.996166,0.996615,0.999791,0.998757,0.998382,0.998934,0.999429,0.995751,0.999204,1.000547,0.996214,1.000315,0.998471,0.998961,0.998572,1.000773,1.000773,0.996801,0.998022,1.000355,0.501124,
0.500729,0.997873,0.998934,0.999600,0.999720,0.997778,0.998147,0.997770,0.997039,1.000351,0.999533,0.995442,0.998191,0.999062,0.998197,1.000981,0.997346,0.999467,0.999042,0.999823,1.000190,0.998851,0.997904,0.998542,0.999461,0.998063,0.998645,1.001374,0.997527,0.998886,1.000261,1.000638,0.998736,0.998604,0.997898,0.997716,1.000193,1.000051,0.998819,0.998203,0.997640,0.998112,0.997468,0.997236,0.994402,1.000891,0.999301,0.996464,0.999377,0.999286,0.997728,0.999306,0.998138,0.995350,0.998055,0.998458,0.999546,0.996934,0.997063,0.999070,0.998422,0.997599,0.998504,0.498891,
0.499742,0.998882,0.997886,0.997325,0.996486,0.997453,0.998054,0.997703,0.997839,0.998528,1.000539,0.997342,0.995802,0.996210,0.997891,0.999534,0.996497,0.997210,0.998778,0.998924,0.999229,1.000865,1.001349,0.999212,1.000710,0.999473,0.997532,0.997767,0.998079,0.998882,0.998740,1.000444,0.998244,0.999505,0.998687,0.999952,0.999191,0.997901,0.998495,0.998811,0.997505,1.000816,0.998482,1.000391,0.997949,0.999902,0.999544,0.997782,1.000003,0.998529,0.999335,0.999869,0.999158,0.995523,0.999734,0.998173,0.997478,0.999069,0.997194,0.997733,0.998514,1.000309,0.999274,0.500205,
0.498572,0.997874,0.999247,0.999272,0.997153,0.997786,0.997580,0.998798,0.999347,0.998861,1.000257,0.999108,1.001659,0.997170,0.998990,1.000953,0.998603,0.999958,0.998862,0.997965,1.000688,0.998757,1.000367,0.998844,0.999413,1.000131,0.998775,0.998532,0.999137,0.998671,0.999262,0.999223,0.996816,1.000313,0.999943,0.997044,0.996799,0.996922,0.997261,1.000315,0.999277,0.999013,0.999984,0.999906,0.996506,1.001297,0.999892,0.995838,0.999469,0.999376,0.997468,1.002857,1.000667,0.997963,0.998347,0.997229,1.000910,1.000448,0.999846,0.998035,1.001999,1.001062,0.998539,0.498659,
0.499003,0.998680,1.001465,0.998685,0.997138,1.001297,1.000185,1.000402,0.998199,1.002074,1.001428,0.998869,1.002611,0.999142,0.997691,0.998610,1.001201,1.002321,1.002496,0.999307,0.999092,1.000160,0.999231,0.997644,0.996834,0.998948,0.997254,0.997499,0.997898,0.999858,1.001287,0.999734,0.998172,0.998210,0.996576,0.997191,0.998528,0.998806,1.001354,0.999889,0.998230,0.998602,0.993459,0.996909,0.998410,1.001795,1.000500,0.998462,0.999179,0.997883,0.996438,0.998970,0.999365,0.998788,0.999127,0.999130,0.999477,0.999530,0.998795,0.999733,1.001555,0.999966,0.997860,0.499204,
0.500623,1.001058,0.999863,1.000030,0.998889,0.999868,0.998628,0.998176,0.997567,1.000021,0.999662,0.997716,1.000970,0.998820,1.001061,0.999615,0.998487,1.000337,1.000669,1.000934,0.998073,1.000076,0.998313,1.000876,1.000966,0.999971,0.999519,0.998279,1.000026,0.998092,0.999216,0.998131,0.997418,0.998655,0.995842,0.999464,1.000781,0.997608,1.000193,1.001130,1.000047,1.000269,0.996956,1.000115,0.998236,0.998454,0.997242,0.999673,1.001052,0.999931,0.997910,0.998493,0.998431,0.999245,0.999803,0.999536,0.999215,0.998286,1.000527,0.997211,0.997460,0.998866,0.998471,0.499912,
0.499178,0.999340,0.999405,0.999784,1.001411,0.999131,0.999296,0.998993,0.997092,0.998474,0.999118,0.997496,0.999591,0.999553,0.999870,1.000385,0.998039,0.997874,1.000613,1.002028,0.998247,0.996718,0.997447,0.998035,0.996821,0.998935,1.000894,0.999288,0.999920,0.997881,0.996266,0.997159,0.995881,0.997335,0.998246,0.998719,0.997398,0.997734,0.999043,0.999191,0.997932,1.000403,0.998922,0.998483,0.997530,0.998499,0.997346,0.998403,0.998170,0.998527,0.998036,1.000248,0.999325,0.998150,0.997448,0.998386,0.998475,0.999686,0.996496,0.998507,0.999012,0.998811,0.999042,0.498510,
0.498810,0.998883,0.996482,0.995456,0.997780,0.998339,1.000032,0.998367,0.998295,0.998660,0.997367,0.995820,0.997372,0.997131,0.998305,0.999334,0.998290,1.000429,0.999953,1.000242,0.998036,0.997597,0.998270,0.994534,0.998674,1.000724,1.001810,0.999254,1.000911,0.998652,0.998957,0.999101,1.000894,0.999106,1.000066,0.999221,0.998314,0.997431,0.999317,0.998445,0.996517,0.999392,0.999976,0.998364,0.997489,0.999693,1.000345,1.000257,0.999178,0.996321,0.998451,0.998336,0.999638,0.998862,0.997499,0.999583,0.998188,0.997252,0.999007,0.999060,0.999390,1.001670,0.999409,0.500117,
0.499360,1.000032,0.999446,0.999674,1.000167,0.998989,0.996880,0.996247,0.998993,0.997738,0.997958,0.997628,0.997587,0.999799,0.999299,0.999174,0.998005,0.999825,0.998762,0.999169,1.001582,1.000258,1.000428,1.000757,0.999467,0.999737,0.999741,0.998625,1.000636,0.996741,0.998712,0.999118,0.999453,1.000351,0.999123,0.997234,0.999055,0.998974,0.997420,0.997310,0.998650,0.998009,0.999237,0.999990,0.997451,1.000716,1.000645,0.996553,1.000008,0.996967,0.997287,1.000063,0.999829,0.998367,0.997495,1.000342,0.999316,0.997841,0.997612,0.998422,0.997873,0.999920,0.999335,0.500664,
0.499314,0.998235,1.002624,0.998188,0.999516,0.997452,0.999172,0.997276,0.999575,0.999525,1.000540,1.000710,0.998778,0.999103,1.000015,0.998640,0.996911,0.997862,0.999356,0.998997,1.001440,1.002350,0.999787,1.000522,0.999200,0.999514,0.996728,0.998836,1.000007,0.998140,0.998692,0.997406,0.999187,1.000902,0.999240,0.996232,0.998064,0.998705,0.997517,0.999822,1.001639,0.998817,0.996527,1.000613,0.998667,0.998162,0.998075,0.995818,0.998953,0.997303,0.998530,0.999995,0.999049,0.996467,0.997603,0.999475,0.998709,0.997610,0.998463,1.000530,0.997713,1.000960,1.002947,0.500281,
0.500249,0.997525,1.000292,1.001492,0.998198,0.998209,0.997276,0.999024,0.998884,0.999510,1.000761,0.999578,0.998005,0.999714,0.997490,0.998021,1.000127,1.001118,0.999160,0.998729,0.997345,0.998731,0.997527,0.998498,0.999506,0.998569,0.998566,0.997588,0.996662,0.996524,0.997909,1.000055,0.997332,0.998643,1.000674,0.997001,0.997660,0.998435,0.999198,0.997532,0.999013,0.999334,0.999206,0.994069,0.996572,0.997920,0.997703,0.997126,1.000098,0.999216,0.999491,0.997720,0.997872,0.999737,0.999302,1.000149,1.000376,0.996051,0.997631,1.000975,0.997737,0.997126,0.999285,0.499502,
0.498308,0.996463,0.997856,0.999952,0.999648,1.001059,0.996358,0.998486,1.002004,0.999069,0.998443,1.000354,0.999488,0.999515,0.999299,0.998190,0.999362,1.002370,1.001160,0.996930,0.995602,0.999710,0.998836,1.000479,0.999579,0.997247,0.996207,0.996762,0.996182,0.998047,0.998308,0.999199,1.000219,0.999712,0.997987,0.996418,0.996105,0.997394,1.000952,0.999724,0.996101,0.997615,0.997724,0.995954,0.999976,1.000367,0.997335,0.995026,0.998996,1.000307,0.999882,1.000130,0.997414,0.999701,1.000184,0.997389,0.996636,0.997071,0.998273,0.996873,0.997053,0.999206,1.001040,0.498944,
0.500153,0.996562,0.997512,0.997179,1.000409,1.000654,1.000124,1.000028,1.000942,0.999983,0.999918,0.997491,0.998129,0.999292,1.000506,0.999519,1.000179,1.001481,0.999948,0.995815,0.999038,1.001524,0.999685,0.996842,0.997798,0.997223,0.999469,0.999065,0.998319,0.998859,0.998822,0.997969,0.999923,0.998900,0.996784,0.996328,0.998850,0.996898,0.999186,1.002102,1.000654,0.998216,0.996386,0.996026,1.001372,0.999820,0.998653,0.998398,1.000770,1.000983,0.999338,1.001720,0.997733,0.999340,0.999218,0.996881,0.997385,0.996378,0.996090,0.998419,0.999273,1.000237,1.000007,0.499641,
0.499612,0.999508,0.996906,0.997304,0.998787,0.998037,0.998552,0.996974,0.998546,0.999197,1.000695,0.998451,0.998916,0.998425,0.998973,0.997935,0.996037,0.998165,0.998439,0.996017,0.999638,0.999801,0.997731,0.998338,0.998364,0.997997,0.997833,0.999818,0.996891,0.997780,1.000573,0.999005,0.998533,0.999076,0.996912,0.997824,0.999932,0.996495,1.000252,1.001477,0.996900,0.999942,1.001397,1.000860,0.999729,0.998398,1.001000,0.998921,1.000318,0.999364,0.997413,1.000144,0.997130,1.001786,0.999072,0.998618,0.999380,1.000305,0.996208,0.999717,0.998004,0.998311,1.000541,0.500237,
0.500105,1.000240,1.001356,1.001633,0.999772,1.000674,0.997595,0.995798,0.998963,0.998263,0.996811,0.997918,0.998880,0.999926,0.999739,0.998002,0.999253,0.998320,0.998388,0.993971,0.995895,0.996774,0.999444,1.000028,1.000939,0.999706,0.999820,1.000042,0.999157,0.998807,0.996593,0.996578,0.998330,1.000009,1.000115,0.999345,0.999021,0.999533,0.999781,1.000088,1.000906,0.998666,0.999038,1.002830,0.999483,1.000591,1.000318,0.999403,0.998828,0.998591,0.999346,1.001543,1.001284,1.000323,0.998134,0.998698,0.997183,0.999847,0.997129,0.997803,0.999649,0.997938,0.998413,0.500247,
0.500299,1.002031,1.003358,0.999998,0.997624,1.001651,1.000669,0.999570,0.998720,0.996021,0.997721,0.999435,0.997434,1.000242,1.001872,0.997911,0.997542,0.996583,0.998259,0.998301,0.998991,0.997738,0.996846,0.997916,1.000388,0.998916,0.998015,0.998894,0.999119,1.000139,0.997098,0.997974,0.997584,1.000498,0.998471,0.999395,0.998001,1.000791,0.998078,0.997732,0.999305,0.998672,0.998015,0.998679,0.999670,1.000508,1.001074,0.998411,0.998734,0.999519,0.998719,0.999070,1.000331,1.001806,0.996868,0.997458,0.999238,1.001016,0.999729,0.999417,0.999056,0.999905,0.999238,0.500768,
0.500790,0.999973,0.998427,0.998547,0.998585,0.998632,0.997710,0.999791,0.999153,1.000201,0.999667,0.999936,0.996989,0.999509,1.000225,0.999143,0.997211,0.997276,0.998258,0.999809,0.999741,0.998771,0.999658,0.997726,0.997996,0.999997,0.999627,0.999417,0.999811,1.002047,0.998738,1.001213,0.999229,0.999112,1.000274,0.999372,0.998162,0.998920,0.999319,0.997926,0.997271,0.997641,0.996985,0.995301,0.997703,0.997505,0.998452,1.000711,0.998947,0.999417,0.999008,0.996726,0.999097,0.999814,0.995930,0.995953,1.000385,0.998469,0.999592,0.997408,0.999188,1.002576,1.000081,0.499568,
0.500216,0.999341,1.001135,0.999292,0.998037,0.998982,0.999903,0.997126,1.001352,1.002807,1.000677,0.999124,0.999967,1.000231,0.999144,0.999593,0.997153,0.997863,1.001558,0.999319,0.996275,0.997777,0.999774,0.998448,0.997360,0.999986,1.000543,0.998590,0.999724,0.997352,0.999807,1.000485,0.996685,0.999089,0.998000,0.998809,1.000683,0.998270,0.996754,1.000078,0.997934,0.996884,0.998696,0.997032,0.995108,0.996833,1.000052,1.000631,0.997888,0.997350,0.999208,0.996898,0.998257,1.002090,0.999269,0.998414,0.998592,0.998727,0.998267,0.996866,0.996198,0.999130,1.000573,0.501748,
0.498904,0.995966,0.997507,0.998091,0.999357,1.001073,1.001885,1.000638,0.999557,0.999430,0.999705,0.999275,1.000037,1.000425,1.001019,0.999483,0.998281,0.999111,0.998999,1.000327,1.000626,0.997411,1.000229,0.999568,0.999772,0.998941,0.998465,1.001083,1.001628,0.997467,0.998836,1.000175,1.001358,0.999144,0.997930,0.998513,1.000615,0.999691,0.998212,1.001317,1.000671,0.998355,0.997923,0.996811,0.998359,0.998176,0.998789,0.999427,0.998593,1.000073,0.998385,0.997849,0.997650,0.999155,0.999397,0.998127,0.996341,0.999233,0.995812,0.997570,0.997717,0.999872,0.999887,0.500582,
0.498864,0.996608,0.998860,0.999798,1.000714,0.999532,1.000115,0.999083,0.998906,1.000998,0.999248,0.999170,0.997198,0.997735,0.998599,0.997829,0.998873,0.999609,0.999230,0.999525,0.999358,0.997805,0.998758,0.997381,0.998747,0.999092,0.999028,0.998585,0.999784,0.999408,0.997490,0.999145,0.997970,0.996639,0.998111,0.997089,0.997638,0.998651,0.997734,0.999399,0.999381,0.997269,0.994008,0.994579,1.000290,1.000160,0.998937,1.002002,1.001545,1.000685,0.999114,0.999295,0.998213,0.997011,0.998302,0.998143,0.997202,0.998507,1.000108,0.999158,0.998856,0.997443,0.999413,0.500600,
0.499352,0.996967,0.997045,0.999160,1.000005,0.999415,0.998299,0.995011,0.999747,1.001816,0.997361,1.000879,0.999431,1.000349,0.998105,0.997461,0.998784,1.000880,0.999466,0.998548,0.995939,0.999146,0.998791,0.999533,0.997835,0.998711,0.998426,0.997417,1.000241,0.997868,0.999432,1.000938,1.000069,0.999503,0.999978,1.001494,0.999390,0.998999,1.000090,0.998543,1.000234,0.998570,0.997574,0.996651,0.999549,1.000163,0.998331,1.001168,0.999181,1.000174,0.998375,0.998136,0.999286,0.997553,0.997884,1.001564,0.996955,0.998745,0.999824,0.999626,0.999247,1.000856,0.997995,0.499314,
0.500773,0.998529,0.998130,1.002632,0.999882,0.999554,0.998122,0.996270,0.998936,0.998392,0.998175,1.001052,1.000164,0.999408,0.998257,0.997674,0.998914,1.000370,0.999799,1.002304,0.998600,0.999486,0.997009,0.996833,0.997079,1.000974,0.999165,0.998644,0.999261,0.994559,0.997565,0.999913,0.998384,0.998713,1.000988,1.000283,1.000179,0.999608,0.998226,0.999763,1.000522,1.001424,1.001611,0.999522,0.999189,0.998695,0.997731,1.000577,1.000083,0.998831,1.000405,0.997692,0.997459,0.998037,0.999132,0.999204,0.997334,0.997857,0.998882,0.998201,0.997899,0.998237,0.999134,0.499546,
0.499675,0.998565,0.999698,0.998256,1.000685,0.999542,0.999951,0.999635,1.001446,1.001093,0.998628,1.000000,0.999945,0.997941,0.998737,0.999636,0.998728,0.999308,1.000091,1.000010,1.001333,1.000762,0.999257,0.998112,0.996653,1.000001,1.000921,1.000112,0.997137,0.993989,0.999857,1.000968,0.997141,0.998190,0.999442,1.000181,0.997791,0.999184,0.998414,1.001810,1.001899,0.998267,0.998654,0.998794,1.000007,1.000884,1.000182,0.999551,1.000395,0.997487,0.998076,0.998478,0.996551,0.998294,0.997003,0.999192,0.998532,0.996975,1.000998,0.998083,0.998493,0.997710,0.998988,0.498777,
0.498949,1.000850,1.001485,0.999331,1.000935,0.998927,0.999722,1.000188,0.998715,0.998214,0.999882,1.001594,0.997153,0.998069,1.002593,0.999798,0.998772,1.001282,1.000452,0.999446,0.998131,1.001626,1.001631,0.997615,0.999447,0.999707,1.000304,0.999613,0.997736,0.998380,1.000044,0.999544,0.996407,0.996791,0.999532,1.000113,0.996061,0.998907,0.999649,0.999221,0.998887,0.997880,0.999604,0.998267,0.995887,0.999626,1.001244,0.996427,0.996365,0.997050,0.999494,0.999411,0.998256,1.001699,0.999509,0.998039,0.997481,0.997298,1.000501,0.998459,0.997613,0.998329,0.998035,0.499061,
0.498218,0.997501,0.998396,0.996778,0.999759,0.999104,0.997694,0.997073,0.998547,0.999845,1.000640,0.998896,0.996232,0.997832,0.998963,0.998541,1.001102,0.999784,0.998837,0.999431,1.000196,0.999195,0.996800,0.996146,0.998033,1.000681,1.003118,0.999727,1.000112,1.001379,0.999725,0.996943,1.000480,0.999102,0.998925,1.001769,0.999625,0.997731,1.001013,0.998506,0.998706,1.000925,0.999503,0.997367,0.996027,0.997627,0.998921,0.998023,0.995520,0.998372,0.999685,0.999569,0.997041,1.001548,1.000668,0.996680,0.997439,0.998196,0.998955,0.998903,0.996293,0.996954,0.997076,0.500363,
0.497157,0.997413,0.998514,0.996477,0.997544,1.001118,1.000541,0.996905,0.995349,0.999356,1.000282,0.999265,0.998886,0.997947,0.999966,1.001664,0.999044,0.996405,0.998266,0.998987,0.998548,0.996677,0.996236,0.997945,0.996206,0.999895,1.001994,0.999812,1.001246,0.999870,0.999747,1.000219,1.000259,1.000227,1.000803,1.000287,1.000867,0.998780,0.999879,0.996820,0.998122,0.997815,0.997820,0.996434,0.998710,0.998246,0.998661,0.996234,0.997854,0.999589,0.998312,0.996772,0.998893,1.001203,0.998732,0.998681,0.997902,0.997894,0.999174,0.998968,0.998520,0.996838,0.996179,0.498761,
0.499310,0.997569,0.998229,0.998484,0.998730,0.999977,1.002316,0.998540,0.998896,1.000324,0.999969,0.998452,1.000320,1.000751,1.000720,1.001111,0.999942,0.998745,0.996910,0.999342,0.996247,1.000430,1.000721,0.999025,0.997089,0.999868,0.999443,1.000500,0.999180,1.000729,0.996931,0.999199,1.001249,0.997856,1.000000,1.001173,1.002573,0.996442,0.998686,1.000482,0.998644,0.997230,0.996505,0.995496,0.996458,0.999038,0.998689,0.997279,0.998635,0.999818,0.998829,0.998769,1.000734,1.000772,0.997926,0.999990,0.999329,0.998938,0.999264,0.999803,0.997410,0.998787,0.998659,0.500139,
0.499424,0.998401,0.997199,0.999089,0.998169,0.996932,1.000381,0.999559,1.000048,0.999187,1.000539,0.999980,1.000573,0.999425,1.002271,1.000029,0.998525,0.997835,0.997420,0.998530,0.998329,1.000583,1.002472,1.000284,0.995770,0.996957,0.996095,0.996671,0.996000,1.001549,0.998650,0.997611,1.000718,0.999569,1.001573,1.000153,1.000091,0.997187,0.996671,1.000097,1.000503,1.000869,0.999181,0.998086,0.996832,0.997218,1.000323,0.998658,1.000796,0.999279,0.997374,0.997559,0.997332,0.999114,0.999593,0.998276,1.000091,0.998078,1.001278,1.000107,1.000236,0.998004,0.999056,0.498141,
0.497776,0.994311,0.998060,0.999529,0.998210,0.997371,0.999587,0.997035,1.000198,0.998536,0.999092,1.000608,1.001932,1.002014,1.001075,0.998308,0.996534,0.999506,0.999412,0.997890,0.999488,1.002130,0.998185,1.000836,1.000495,0.999835,0.998414,0.996164,0.998533,0.999537,0.998296,0.999923,0.998460,0.999568,0.998121,0.996282,1.000687,0.999172,0.998122,0.999008,0.999244,0.997777,1.000548,0.999257,0.998287,0.996127,0.996110,0.997607,0.999319,0.996698,0.996536,0.997771,0.998857,0.997734,0.999735,0.998669,0.999502,0.998522,1.000260,1.002284,0.998695,0.999829,0.998375,0.500034,
0.500886,1.000392,1.000348,1.000203,1.001472,1.002123,0.999983,1.000640,1.000275,0.997645,0.997695,1.000569,0.999415,0.998941,1.000728,0.998080,0.995926,0.997315,0.998835,0.999818,0.998800,1.001301,0.998539,0.998516,0.999041,0.999693,0.997781,0.998107,0.998016,0.994736,0.998838,1.002184,1.000926,1.001419,0.999696,0.998850,0.998542,0.997941,0.999751,0.998324,0.999848,0.999586,0.999480,0.997760,0.998142,0.997884,0.996903,0.999483,0.999857,1.000465,1.001723,0.998965,0.997086,1.000076,1.002164,1.002958,1.000441,0.996350,1.000988,1.000732,0.996010,0.996306,0.997925,0.498540,
0.501410,0.999345,1.000944,0.998110,0.996812,0.999310,1.000531,1.002585,0.998801,0.998626,0.999188,0.999187,1.000426,0.999481,0.998268,0.996188,0.997819,0.997931,0.999854,0.999143,0.994955,1.000345,1.000584,1.000219,0.998264,0.997556,0.997045,0.998908,1.001858,0.999007,0.999444,0.997169,0.998661,1.000250,0.998727,1.000445,0.997542,0.998173,0.999277,1.001489,0.998503,0.998159,0.999603,0.998507,0.996918,0.999120,0.996458,0.997044,0.998124,0.997970,0.999050,1.000620,1.002081,1.001036,0.999198,1.001633,1.001634,0.997449,1.001134,1.000571,0.998304,0.997342,0.997304,0.498430,
0.498554,0.996597,0.996581,0.999198,0.998418,0.998403,0.996852,0.997296,0.999640,1.000202,0.999923,0.998018,1.000536,0.998498,1.000517,0.998981,0.999519,0.999219,0.999141,0.997829,0.995688,0.998175,0.999552,0.998171,0.998320,0.997910,1.001186,0.998484,1.000184,0.998830,0.999477,1.000379,1.001830,1.000958,0.999394,1.000471,0.998941,0.996244,0.997784,0.999416,1.001510,0.995752,0.998100,0.998671,0.997553,0.999360,0.998878,1.000564,1.003113,1.000640,1.000159,0.997357,0.999880,0.998981,0.996919,0.999009,0.997311,0.998365,1.001668,1.000211,0.997311,0.999201,0.998240,0.499241,
0.498150,0.998230,0.995851,0.997666,0.999026,0.997910,0.998683,1.000783,1.000721,0.996939,0.996407,0.995674,0.996839,0.999263,0.997909,1.001027,1.000804,0.999232,0.998169,0.999622,0.999303,0.999712,0.999780,0.999522,0.997920,0.994057,0.999882,0.998746,0.999939,1.000455,1.000956,1.003143,0.997724,1.000267,0.998476,0.999506,0.998121,0.996868,0.999474,0.998214,0.997557,0.997306,0.997625,0.999696,0.998375,0.998342,0.997497,1.000561,0.998912,0.997441,1.002248,1.000270,0.999421,0.996826,0.997604,0.999755,0.996138,0.997069,0.997986,0.999297,0.997467,0.995676,0.999059,0.498416,
0.500292,1.000107,0.998207,0.996893,0.997247,1.000192,1.000981,1.000582,0.996694,0.997180,0.996272,0.996086,0.998715,0.999527,1.000175,0.999029,0.998678,0.998599,0.998520,1.000916,1.000861,0.999752,0.999613,0.999862,0.998944,0.997937,0.997652,1.000681,0.999449,1.000474,1.000914,1.000772,0.998859,0.997689,0.996046,0.999021,1.000918,1.000313,0.998744,0.998875,0.998234,0.998307,0.999371,1.000663,0.998411,0.999687,1.000851,1.001782,0.998523,0.996429,0.999529,0.999316,0.998061,0.998172,0.996745,0.997874,0.996063,0.998993,0.999966,0.997697,0.998874,0.997259,0.997522,0.499536,
0.499034,1.000764,0.998523,0.996377,0.996883,1.000566,0.999552,0.996282,0.995575,0.998219,1.001173,0.999632,0.999221,1.000024,0.999852,0.999609,0.999706,0.998064,1.000713,0.997342,0.999238,0.999745,0.998607,0.997418,1.000406,0.996506,0.996918,0.997278,0.997522,0.997802,0.998022,1.001390,1.000940,0.997969,0.999747,1.000286,1.002613,0.998492,0.998667,1.001507,0.998975,0.999111,1.000579,1.001007,0.997713,0.998326,0.997958,0.999975,1.000246,1.001261,0.997298,0.997116,0.999633,0.997191,0.997235,0.998134,0.997856,0.999395,0.996446,0.998311,0.997853,0.998240,0.998412,0.500373,
0.500853,0.997481,0.995884,0.996692,0.998082,0.999145,0.997458,0.998376,0.996823,0.997597,0.998340,0.998702,0.998893,1.000332,0.997046,0.999425,1.000293,0.998417,0.998456,1.000554,0.998111,1.000648,0.998173,0.999043,0.999201,0.999846,0.998037,0.996490,0.997356,0.997701,0.999591,0.999968,1.001177,0.998649,1.000215,0.998206,0.999633,1.000379,1.000180,0.998349,0.998939,1.000988,1.000240,0.999702,0.999199,0.998602,0.998661,0.999001,0.997594,0.998578,0.997175,0.998924,1.003633,0.998090,0.998281,0.997150,0.996667,0.999158,0.999207,0.997815,0.998245,0.999844,0.998017,0.499068,
0.502133,0.999054,0.998415,0.999425,0.997042,0.998252,0.995182,0.994195,0.999024,0.998079,0.996956,0.996623,0.998829,0.997213,0.999899,0.997697,0.997216,1.000415,1.000113,1.001431,0.999153,0.998874,0.996508,0.998348,0.997936,1.000387,1.000669,0.999676,1.000048,0.998789,0.997695,1.000487,0.999416,0.998466,0.997304,0.998289,0.999303,0.998612,0.998828,0.998925,0.997234,1.001941,0.998342,0.998404,1.000098,0.999240,1.000969,0.998622,0.997819,0.998814,0.999560,1.000264,0.998147,0.997816,0.999483,1.000043,0.999436,1.000408,0.997864,0.998650,1.001232,0.999476,0.997842,0.500398,
0.499520,0.999861,0.998917,0.999111,1.000589,1.000100,0.998375,0.997546,0.999565,0.998290,0.996897,0.996466,0.998199,1.000112,1.000696,0.997238,0.997604,0.996857,0.998430,1.000732,0.998933,0.997842,0.998044,0.997471,0.998129,1.002401,0.999213,0.999992,0.999861,1.001308,0.998619,0.996656,0.996809,1.000286,0.998262,0.995513,0.996060,0.998177,0.997363,0.997987,0.997427,1.000025,0.999712,0.997677,0.997841,0.997910,0.999061,0.997856,0.997644,0.998322,0.999302,0.999627,0.998218,1.000533,0.998772,0.996978,0.999897,0.998445,0.997717,0.997714,0.999943,0.999974,0.998842,0.499221,
0.499521,0.999403,0.999620,0.999031,0.997941,0.999700,0.999675,0.999495,0.999867,0.998064,0.998314,0.998938,0.996669,0.998002,0.999312,0.999943,0.999889,0.998267,0.999407,1.000481,0.999469,0.997971,0.997180,0.997971,0.996734,0.998338,0.999399,1.000784,0.999639,0.999522,0.999729,0.997240,0.999456,0.999940,1.000024,0.997974,0.997442,1.000952,0.999861,0.998816,0.999975,0.999505,0.998182,0.998220,1.000112,1.000198,1.000080,1.001841,0.999501,0.997792,0.996126,0.997305,0.997375,1.000214,0.998951,0.999755,1.000900,0.999771,0.998134,0.998104,0.997047,0.998582,0.998453,0.501978,
0.500214,0.996866,0.997077,0.998174,0.997682,0.997024,0.999140,1.001410,1.002235,0.998637,0.998224,0.998795,0.997102,0.997590,0.999148,0.998488,0.999430,0.999943,1.000433,0.999525,0.999111,0.998162,0.998904,0.998938,0.997108,0.998024,1.000340,0.999035,0.998248,0.995881,0.996106,0.997692,1.000411,0.999374,1.000040,0.998042,0.995530,1.000463,1.000285,0.997836,0.997948,0.999928,0.996814,0.997017,0.996777,0.997945,0.999255,1.000317,0.999962,1.001328,0.998189,0.999173,0.999282,1.000722,0.996097,0.997683,0.998533,0.999652,0.998094,1.000177,1.000970,0.998992,0.999118,0.500027,
0.500461,0.998213,0.997501,0.999539,0.999640,0.996954,0.998041,0.999309,0.999646,0.999970,0.998802,0.999027,0.999513,0.998514,0.999839,0.997888,0.999526,0.999429,0.998587,0.996350,0.998167,0.999282,0.997274,0.997258,0.998305,0.998035,1.001012,1.000706,0.998427,0.998035,0.997340,0.998643,0.997730,0.997545,0.998552,0.999024,0.996374,0.997460,1.003020,0.997563,0.999370,0.997653,0.997491,0.997424,0.998065,0.999449,0.999383,0.999414,0.999181,0.997927,0.997646,0.997895,0.997246,0.999220,0.996740,0.995590,0.998911,1.000317,1.000653,0.998995,0.998966,0.998227,0.998825,0.498703,
0.500100,1.000172,0.997310,1.000787,0.997889,0.997172,0.997920,0.999432,0.999202,0.999059,1.000370,0.997768,0.997433,0.998814,1.000013,0.996236,0.998289,0.999461,1.001297,0.999486,0.998040,0.998508,0.997784,0.997658,0.999905,0.998590,0.997379,1.000459,0.997742,0.999174,0.998003,0.999507,1.000885,1.000613,0.999995,0.997040,0.995820,1.000620,1.000665,0.999139,0.997468,1.000092,0.999346,0.997130,1.000455,0.999230,0.997561,0.999663,0.998087,0.999794,1.000333,0.998392,0.998638,0.999058,0.999937,0.998928,0.998100,0.998704,0.999326,0.999008,0.996898,0.997661,0.999876,0.499589,
